2.000000	0.508333	1.000000	61.000000	72.000000	1.200000	0.305000	2.000000	240.000000	61.000000	
2.500000	0.475000	1.000000	64.000000	76.000000	1.500000	0.285000	2.000000	300.000000	57.000000	
3.000000	1.000000	1.000000	66.000000	80.000000	1.800000	0.600000	2.000000	360.000000	120.000000	
3.000000	2.000000	2.000000	50.000000	74.000000	1.800000	1.200000	3.000000	360.000000	240.000000	
4.000000	0.508333	1.000000	66.000000	78.000000	2.400000	0.305000	2.000000	480.000000	61.000000	
4.500000	0.475000	1.000000	69.000000	84.000000	2.700000	0.285000	2.000000	540.000000	57.000000	
5.000000	0.758333	1.000000	68.000000	78.000000	3.000000	0.455000	2.000000	600.000000	91.000000	
5.000000	1.000000	2.000000	52.000000	76.000000	3.000000	0.600000	3.000000	600.000000	120.000000	
5.750000	0.233333	1.000000	64.000000	69.000000	3.450000	0.140000	2.000000	690.000000	28.000000	
6.000000	0.508333	1.000000	69.000000	85.000000	3.600000	0.305000	2.000000	720.000000	61.000000	
6.000000	2.000000	2.000000	49.000000	76.000000	3.600000	1.200000	3.000000	720.000000	240.000000	
6.500000	0.475000	1.000000	71.000000	87.000000	3.900000	0.285000	2.000000	780.000000	57.000000	
7.000000	1.000000	1.000000	69.000000	72.000000	4.200000	0.600000	2.000000	840.000000	120.000000	
8.000000	1.000000	1.000000	68.000000	71.000000	4.800000	0.600000	2.000000	960.000000	120.000000	
8.000000	1.000000	2.000000	49.000000	74.000000	4.800000	0.600000	3.000000	960.000000	120.000000	
9.000000	0.508333	1.000000	66.000000	70.000000	5.400000	0.305000	2.000000	1080.000000	61.000000	
9.000000	2.000000	2.000000	50.000000	74.000000	5.400000	1.200000	3.000000	1080.000000	240.000000	
9.500000	0.475000	1.000000	68.000000	74.000000	5.700000	0.285000	2.000000	1140.000000	57.000000	
10.000000	1.000000	1.000000	66.000000	72.000000	6.000000	0.600000	2.000000	1200.000000	120.000000	
11.000000	1.000000	1.000000	64.000000	71.000000	6.600000	0.600000	2.000000	1320.000000	120.000000	
11.000000	1.000000	2.000000	52.000000	80.000000	6.600000	0.600000	3.000000	1320.000000	120.000000	
12.000000	2.000000	1.000000	61.000000	67.000000	7.200000	1.200000	2.000000	1440.000000	240.000000	
12.000000	2.000000	2.000000	54.000000	79.000000	7.200000	1.200000	3.000000	1440.000000	240.000000	
14.000000	0.508333	1.000000	61.000000	75.000000	8.400000	0.305000	2.000000	1680.000000	61.000000	
14.000000	1.000000	2.000000	52.000000	77.000000	8.400000	0.600000	3.000000	1680.000000	120.000000	
14.500000	0.475000	1.000000	64.000000	79.000000	8.700000	0.285000	2.000000	1740.000000	57.000000	
15.000000	1.000000	1.000000	66.000000	82.000000	9.000000	0.600000	2.000000	1800.000000	120.000000	
15.000000	2.000000	2.000000	50.000000	75.000000	9.000000	1.200000	3.000000	1800.000000	240.000000	
16.000000	0.508333	1.000000	66.000000	79.000000	9.600000	0.305000	2.000000	1920.000000	61.000000	
16.500000	0.475000	1.000000	69.000000	89.000000	9.900000	0.285000	2.000000	1980.000000	57.000000	
17.000000	0.758333	1.000000	68.000000	69.000000	10.200000	0.455000	2.000000	2040.000000	91.000000	
17.000000	1.000000	2.000000	52.000000	80.000000	10.200000	0.600000	3.000000	2040.000000	120.000000	
17.750000	0.233333	1.000000	64.000000	58.000000	10.650000	0.140000	2.000000	2130.000000	28.000000	
18.000000	0.508333	1.000000	69.000000	84.000000	10.800000	0.305000	2.000000	2160.000000	61.000000	
18.000000	2.000000	2.000000	49.000000	75.000000	10.800000	1.200000	3.000000	2160.000000	240.000000	
18.500000	0.475000	1.000000	71.000000	90.000000	11.100000	0.285000	2.000000	2220.000000	57.000000	
19.000000	1.000000	1.000000	73.000000	82.000000	11.400000	0.600000	2.000000	2280.000000	120.000000	
20.000000	1.000000	1.000000	73.000000	74.000000	12.000000	0.600000	2.000000	2400.000000	120.000000	
20.000000	0.508333	2.000000	45.000000	75.000000	12.000000	0.305000	3.000000	2400.000000	61.000000	
20.500000	0.475000	2.000000	49.000000	78.000000	12.300000	0.285000	3.000000	2460.000000	57.000000	
21.000000	0.508333	1.000000	73.000000	77.000000	12.600000	0.305000	2.000000	2520.000000	61.000000	
21.000000	2.000000	2.000000	50.000000	82.000000	12.600000	1.200000	3.000000	2520.000000	240.000000	
21.500000	0.475000	1.000000	71.000000	71.000000	12.900000	0.285000	2.000000	2580.000000	57.000000	
22.000000	1.000000	1.000000	69.000000	76.000000	13.200000	0.600000	2.000000	2640.000000	120.000000	
23.000000	1.000000	1.000000	71.000000	78.000000	13.800000	0.600000	2.000000	2760.000000	120.000000	
